trade_id,book,counterparty,valuation_date,direction,run_timestamp,instrument,swap_subtype,tenor_y,leg_count,leg_types,notional,coupon_rate,start_date,end_date,currency,underlying_ticker,initial_price,dividend_yield,strike,option_type,exercise_type,vol,reference_entity,credit_spread,recovery_rate,seniority,doc_clause,spread,index_name,npv,fixed_npv,float_npv,par_rate,clean_price,accrued,premium,dv01,duration,pv01,convexity,vega,theta,delta,gamma,rho,cr01,jump_to_default,error
BOND-0011,MACRO,CPTY-02,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,10,1,BOND,5e+06,0.04,2024-07-15,2034-07-15,USD,,,,,,,,,,,,,,,4.84687e+06,,,0.0439769,96.9436,1095.89,,3868.64,7.73728,773.728,71.1418,,,,,,,,
BOND-0012,BOND-LDN,CPTY-03,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,5,1,BOND,1e+07,0.044,2024-07-15,2029-07-15,USD,,,,,,,,,,,,,,,9.90981e+06,,,0.0462214,99.1027,2410.96,,4094.23,4.09423,409.423,18.0026,,,,,,,,
BOND-0013,BOND-NY,CPTY-10,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,3,1,BOND,1e+07,0.0498,2024-07-15,2027-07-15,USD,,,,,,,,,,,,,,,1.00258e+07,,,0.0485999,100.26,2728.77,,-2384.02,-2.38402,-238.402,5.81958,,,,,,,,
BOND-0014,BOND-ASIA,CPTY-07,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,1e+06,0.047,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,994773,,,0.0505233,99.4804,257.534,,145.409,1.45409,145.409,2.16421,,,,,,,,
BOND-0015,MACRO,CPTY-05,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,10,1,BOND,2e+06,0.0457,2024-07-15,2034-07-15,USD,,,,,,,,,,,,,,,2.02595e+06,,,0.0440126,101.302,500.822,,1588.31,7.94154,794.154,69.3464,,,,,,,,
BOND-0016,BOND-ASIA,CPTY-10,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,3,1,BOND,500000,0.047,2024-07-15,2027-07-15,USD,,,,,,,,,,,,,,,498042,,,0.0485945,99.6115,128.767,,-118.722,-2.37445,-237.445,5.84011,,,,,,,,
BOND-0017,BOND-NY,CPTY-10,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,7,1,BOND,5e+06,0.0424,2024-07-15,2031-07-15,USD,,,,,,,,,,,,,,,4.92701e+06,,,0.0449833,98.5455,1161.64,,2830.31,5.66062,566.062,35.6577,,,,,,,,
BOND-0018,BOND-LDN,CPTY-02,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,10,1,BOND,500000,0.0398,2024-07-15,2034-07-15,USD,,,,,,,,,,,,,,,483922,,,0.0439756,96.7907,109.041,,-386.505,-7.73011,-773.011,71.2077,,,,,,,,
BOND-0019,BOND-LDN,CPTY-08,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,3,1,BOND,2e+06,0.0505,2024-07-15,2027-07-15,USD,,,,,,,,,,,,,,,2.0084e+06,,,0.0486012,100.422,553.425,,-477.283,-2.38641,-238.641,5.81449,,,,,,,,
BOND-0020,MACRO,CPTY-08,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,30,1,BOND,2e+06,0.0387,2024-07-15,2054-07-15,USD,,,,,,,,,,,,,,,1.87264e+06,,,0.0425012,93.6381,424.11,,3283.65,16.4183,1641.83,420.009,,,,,,,,
BOND-0021,BOND-NY,CPTY-01,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,5,1,BOND,5e+06,0.0475,2024-07-15,2029-07-15,USD,,,,,,,,,,,,,,,5.02498e+06,,,0.0462351,100.503,1301.37,,-2064.11,-4.12822,-412.822,17.8569,,,,,,,,
BOND-0022,BOND-ASIA,CPTY-01,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,1e+07,0.0469,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,9.9463e+06,,,0.0505232,99.4662,2569.86,,1453.95,1.45395,145.395,2.16435,,,,,,,,
BOND-0023,MACRO,CPTY-08,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,3,1,BOND,2e+06,0.0463,2024-07-15,2027-07-15,USD,,,,,,,,,,,,,,,1.98892e+06,,,0.0485932,99.4495,507.397,,-474.411,-2.37206,-237.206,5.84528,,,,,,,,
BOND-0024,BOND-ASIA,CPTY-04,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,5,1,BOND,5e+06,0.0468,2024-07-15,2029-07-15,USD,,,,,,,,,,,,,,,5.01096e+06,,,0.0462324,100.223,1282.19,,2060.71,4.12142,412.142,17.8857,,,,,,,,
BOND-0025,BOND-LDN,CPTY-04,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,7,1,BOND,2e+06,0.0479,2024-07-15,2031-07-15,USD,,,,,,,,,,,,,,,2.03185e+06,,,0.0450112,101.596,524.932,,-1152.56,-5.7628,-576.28,35.028,,,,,,,,
BOND-0026,BOND-NY,CPTY-05,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,30,1,BOND,1e+06,0.0454,2024-07-15,2054-07-15,USD,,,,,,,,,,,,,,,1.0476e+06,,,0.0425452,104.765,248.767,,1776.28,17.7628,1776.28,398.121,,,,,,,,
BOND-0027,BOND-LDN,CPTY-04,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,20,1,BOND,1e+06,0.0411,2024-07-15,2044-07-15,USD,,,,,,,,,,,,,,,975702,,,0.0429437,97.5761,225.205,,1323.85,13.2385,1323.85,230.194,,,,,,,,
BOND-0028,BOND-ASIA,CPTY-04,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,1e+07,0.0493,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,9.98044e+06,,,0.050525,99.8064,2701.37,,-1457.33,-1.45733,-145.733,2.16086,,,,,,,,
BOND-0029,BOND-ASIA,CPTY-01,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,30,1,BOND,5e+06,0.0458,2024-07-15,2054-07-15,USD,,,,,,,,,,,,,,,5.2712e+06,,,0.0425476,105.43,1254.79,,-8921.53,-17.8431,-1784.31,396.961,,,,,,,,
BOND-0030,MACRO,CPTY-02,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,10,1,BOND,1e+07,0.0443,2024-07-15,2034-07-15,USD,,,,,,,,,,,,,,,1.00227e+07,,,0.044004,100.231,2427.4,,7891.37,7.89137,789.137,69.7729,,,,,,,,
BOND-0031,BOND-ASIA,CPTY-09,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,20,1,BOND,500000,0.047,2024-07-15,2044-07-15,USD,,,,,,,,,,,,,,,526283,,,0.0429818,105.261,128.767,,695.353,13.9071,1390.71,221.161,,,,,,,,
BOND-0032,BOND-ASIA,CPTY-01,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,5e+06,0.047,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,4.97386e+06,,,0.0505233,99.4804,1287.67,,727.045,1.45409,145.409,2.16421,,,,,,,,
BOND-0033,BOND-NY,CPTY-09,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,5,1,BOND,1e+06,0.0476,2024-07-15,2029-07-15,USD,,,,,,,,,,,,,,,1.0054e+06,,,0.0462355,100.543,260.822,,412.919,4.12919,412.919,17.8528,,,,,,,,
BOND-0034,MACRO,CPTY-10,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,5,1,BOND,5e+06,0.0433,2024-07-15,2029-07-15,USD,,,,,,,,,,,,,,,4.94089e+06,,,0.0462186,98.8228,1186.3,,2043.71,4.08743,408.743,18.0323,,,,,,,,
BOND-0035,BOND-LDN,CPTY-08,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,10,1,BOND,1e+06,0.0416,2024-07-15,2034-07-15,USD,,,,,,,,,,,,,,,981612,,,0.0439871,98.167,227.945,,-779.461,-7.79461,-779.461,70.6217,,,,,,,,
BOND-0036,BOND-ASIA,CPTY-08,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,3,1,BOND,5e+06,0.0477,2024-07-15,2027-07-15,USD,,,,,,,,,,,,,,,4.98854e+06,,,0.0485959,99.7735,1306.85,,1188.42,2.37684,237.684,5.83495,,,,,,,,
BOND-0037,BOND-ASIA,CPTY-04,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,10,1,BOND,1e+06,0.048,2024-07-15,2034-07-15,USD,,,,,,,,,,,,,,,1.03057e+06,,,0.0440265,103.06,263.014,,802.396,8.02396,802.396,68.6649,,,,,,,,
BOND-0038,BOND-ASIA,CPTY-06,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,2e+06,0.0506,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,1.99979e+06,,,0.0505259,99.9906,554.521,,-291.831,-1.45916,-145.916,2.15899,,,,,,,,
BOND-0039,BOND-ASIA,CPTY-07,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,20,1,BOND,500000,0.0428,2024-07-15,2044-07-15,USD,,,,,,,,,,,,,,,498925,,,0.0429551,99.7905,117.26,,-671.555,-13.4311,-1343.11,227.448,,,,,,,,
BOND-0040,BOND-LDN,CPTY-04,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,5e+06,0.0444,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,4.95537e+06,,,0.0505214,99.1119,1216.44,,-725.216,-1.45043,-145.043,2.16801,,,,,,,,
BOND-0041,BOND-LDN,CPTY-09,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,3,1,BOND,5e+06,0.0426,2024-07-15,2027-07-15,USD,,,,,,,,,,,,,,,4.92939e+06,,,0.048586,98.5932,1167.12,,1179.7,2.35941,235.941,5.8729,,,,,,,,
BOND-0042,BOND-NY,CPTY-10,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,7,1,BOND,1e+06,0.0417,2024-07-15,2031-07-15,USD,,,,,,,,,,,,,,,981516,,,0.0449797,98.1573,228.493,,564.761,5.64761,564.761,35.7406,,,,,,,,
BOND-0043,BOND-ASIA,CPTY-06,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,30,1,BOND,1e+07,0.0382,2024-07-15,2054-07-15,USD,,,,,,,,,,,,,,,9.28017e+06,,,0.0424976,92.8077,2093.15,,-16317.9,-16.3179,-1631.79,421.852,,,,,,,,
BOND-0044,BOND-LDN,CPTY-09,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,20,1,BOND,1e+06,0.0453,2024-07-15,2044-07-15,USD,,,,,,,,,,,,,,,1.03042e+06,,,0.0429712,103.047,248.219,,-1371.44,-13.7144,-1371.44,223.625,,,,,,,,
BOND-0045,BOND-ASIA,CPTY-09,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,20,1,BOND,5e+06,0.0387,2024-07-15,2044-07-15,USD,,,,,,,,,,,,,,,4.72218e+06,,,0.0429271,94.4498,1060.27,,6483.25,12.9665,1296.65,234.288,,,,,,,,
BOND-0046,BOND-NY,CPTY-02,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,10,1,BOND,1e+07,0.0396,2024-07-15,2034-07-15,USD,,,,,,,,,,,,,,,9.66314e+06,,,0.0439743,96.6377,2169.86,,7722.94,7.72294,772.294,71.2739,,,,,,,,
BOND-0047,BOND-LDN,CPTY-02,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,5,1,BOND,1e+06,0.0474,2024-07-15,2029-07-15,USD,,,,,,,,,,,,,,,1.00459e+06,,,0.0462347,100.463,259.726,,-412.725,-4.12725,-412.725,17.861,,,,,,,,
BOND-0048,BOND-LDN,CPTY-05,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,3,1,BOND,5e+06,0.0512,2024-07-15,2027-07-15,USD,,,,,,,,,,,,,,,5.02912e+06,,,0.0486025,100.584,1402.74,,1194.4,2.38881,238.881,5.80942,,,,,,,,
BOND-0049,MACRO,CPTY-10,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,20,1,BOND,1e+07,0.0457,2024-07-15,2044-07-15,USD,,,,,,,,,,,,,,,1.03563e+07,,,0.0429738,103.568,2504.11,,-13759.7,-13.7597,-1375.97,223.036,,,,,,,,
BOND-0050,MACRO,CPTY-06,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,5,1,BOND,2e+06,0.0431,2024-07-15,2029-07-15,USD,,,,,,,,,,,,,,,1.97475e+06,,,0.0462178,98.7428,472.329,,-817.097,-4.08549,-408.549,18.0408,,,,,,,,
BOND-0051,BOND-ASIA,CPTY-06,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,3,1,BOND,1e+06,0.0514,2024-07-15,2027-07-15,USD,,,,,,,,,,,,,,,1.00629e+06,,,0.0486029,100.63,281.644,,238.949,2.38949,238.949,5.80797,,,,,,,,
BOND-0052,MACRO,CPTY-05,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,5e+06,0.0483,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,4.98311e+06,,,0.0505242,99.6647,1323.29,,-727.96,-1.45592,-145.592,2.16232,,,,,,,,
BOND-0053,BOND-LDN,CPTY-04,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,20,1,BOND,2e+06,0.0455,2024-07-15,2044-07-15,USD,,,,,,,,,,,,,,,2.06605e+06,,,0.0429725,103.308,498.63,,2747.42,13.7371,1373.71,223.33,,,,,,,,
BOND-0054,BOND-NY,CPTY-07,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,10,1,BOND,1e+06,0.0435,2024-07-15,2034-07-15,USD,,,,,,,,,,,,,,,996146,,,0.0439991,99.6197,238.356,,786.27,7.8627,786.27,70.0207,,,,,,,,
BOND-0055,MACRO,CPTY-09,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,7,1,BOND,1e+07,0.0462,2024-07-15,2031-07-15,USD,,,,,,,,,,,,,,,1.00649e+07,,,0.0450027,100.653,2531.51,,5731.22,5.73122,573.122,35.2186,,,,,,,,
BOND-0056,MACRO,CPTY-07,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,1e+06,0.0464,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,993919,,,0.0505229,99.3954,254.247,,-145.325,-1.45325,-145.325,2.16508,,,,,,,,
BOND-0057,BOND-ASIA,CPTY-09,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,1e+07,0.0534,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,1.00388e+07,,,0.0505279,100.387,2926.03,,1463.09,1.46309,146.309,2.15496,,,,,,,,
BOND-0058,MACRO,CPTY-05,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,2e+06,0.0458,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,1.98613e+06,,,0.0505225,99.3103,501.918,,290.48,1.4524,145.24,2.16596,,,,,,,,
BOND-0059,BOND-ASIA,CPTY-07,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,10,1,BOND,5e+06,0.0474,2024-07-15,2034-07-15,USD,,,,,,,,,,,,,,,5.12989e+06,,,0.0440229,102.602,1298.63,,4001.23,8.00246,800.246,68.8405,,,,,,,,
BOND-0060,MACRO,CPTY-03,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,3,1,BOND,2e+06,0.0463,2024-07-15,2027-07-15,USD,,,,,,,,,,,,,,,1.98892e+06,,,0.0485932,99.4495,507.397,,-474.411,-2.37206,-237.206,5.84528,,,,,,,,
BOND-0061,MACRO,CPTY-03,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,10,1,BOND,1e+06,0.0403,2024-07-15,2034-07-15,USD,,,,,,,,,,,,,,,971668,,,0.0439788,97.173,220.822,,774.803,7.74803,774.803,71.0433,,,,,,,,
BOND-0062,BOND-LDN,CPTY-09,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,10,1,BOND,1e+06,0.0471,2024-07-15,2034-07-15,USD,,,,,,,,,,,,,,,1.02368e+06,,,0.0440211,102.372,258.082,,-799.171,-7.99171,-799.171,68.9288,,,,,,,,
BOND-0063,BOND-ASIA,CPTY-03,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,30,1,BOND,2e+06,0.0382,2024-07-15,2054-07-15,USD,,,,,,,,,,,,,,,1.85603e+06,,,0.0424976,92.8077,418.63,,3263.59,16.3179,1631.79,421.852,,,,,,,,
BOND-0064,BOND-NY,CPTY-04,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,3,1,BOND,1e+06,0.0472,2024-07-15,2027-07-15,USD,,,,,,,,,,,,,,,996547,,,0.0485949,99.6578,258.63,,237.513,2.37513,237.513,5.83863,,,,,,,,
BOND-0065,BOND-ASIA,CPTY-05,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,10,1,BOND,500000,0.0404,2024-07-15,2034-07-15,USD,,,,,,,,,,,,,,,486217,,,0.0439795,97.2494,110.685,,-387.581,-7.75161,-775.161,71.0105,,,,,,,,
BOND-0066,BOND-NY,CPTY-05,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,3,1,BOND,500000,0.0499,2024-07-15,2027-07-15,USD,,,,,,,,,,,,,,,501405,,,0.0486001,100.283,136.712,,-119.218,-2.38436,-238.436,5.81885,,,,,,,,
BOND-0067,BOND-ASIA,CPTY-10,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,5,1,BOND,1e+06,0.0493,2024-07-15,2029-07-15,USD,,,,,,,,,,,,,,,1.0122e+06,,,0.046242,101.223,270.137,,414.57,4.1457,414.57,17.7835,,,,,,,,
BOND-0068,MACRO,CPTY-04,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,1e+07,0.0493,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,9.98044e+06,,,0.050525,99.8064,2701.37,,-1457.33,-1.45733,-145.733,2.16086,,,,,,,,
BOND-0069,BOND-NY,CPTY-05,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,5,1,BOND,5e+06,0.0414,2024-07-15,2029-07-15,USD,,,,,,,,,,,,,,,4.90285e+06,,,0.0462111,98.0628,1134.25,,-2034.49,-4.06898,-406.898,18.1136,,,,,,,,
BOND-0070,BOND-NY,CPTY-06,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,500000,0.0475,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,497742,,,0.0505237,99.5513,130.137,,-72.7397,-1.45479,-145.479,2.16348,,,,,,,,
BOND-0071,BOND-NY,CPTY-07,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,5,1,BOND,2e+06,0.0489,2024-07-15,2029-07-15,USD,,,,,,,,,,,,,,,2.0212e+06,,,0.0462405,101.063,535.89,,-828.364,-4.14182,-414.182,17.7997,,,,,,,,
BOND-0072,MACRO,CPTY-08,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,1e+06,0.0461,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,993493,,,0.0505227,99.3529,252.603,,-145.282,-1.45282,-145.282,2.16552,,,,,,,,
BOND-0073,BOND-NY,CPTY-08,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,7,1,BOND,500000,0.0456,2024-07-15,2031-07-15,USD,,,,,,,,,,,,,,,501581,,,0.0449997,100.32,124.932,,-286.003,-5.72007,-572.007,35.2867,,,,,,,,
BOND-0074,BOND-LDN,CPTY-01,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,7,1,BOND,1e+07,0.0478,2024-07-15,2031-07-15,USD,,,,,,,,,,,,,,,1.01537e+07,,,0.0450107,101.54,2619.18,,5760.94,5.76094,576.094,35.0391,,,,,,,,
BOND-0075,BOND-NY,CPTY-09,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,20,1,BOND,2e+06,0.0451,2024-07-15,2044-07-15,USD,,,,,,,,,,,,,,,2.05563e+06,,,0.04297,102.786,494.247,,-2738.35,-13.6917,-1369.17,223.922,,,,,,,,
BOND-0076,BOND-NY,CPTY-09,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,3,1,BOND,2e+06,0.0453,2024-07-15,2027-07-15,USD,,,,,,,,,,,,,,,1.98428e+06,,,0.0485912,99.2181,496.438,,-473.727,-2.36864,-236.864,5.8527,,,,,,,,
BOND-0077,MACRO,CPTY-09,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,3,1,BOND,1e+06,0.0464,2024-07-15,2027-07-15,USD,,,,,,,,,,,,,,,994692,,,0.0485934,99.4727,254.247,,-237.24,-2.3724,-237.24,5.84454,,,,,,,,
BOND-0078,BOND-ASIA,CPTY-04,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,5e+06,0.0452,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,4.96106e+06,,,0.050522,99.2253,1238.36,,-725.779,-1.45156,-145.156,2.16684,,,,,,,,
BOND-0079,BOND-ASIA,CPTY-01,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,30,1,BOND,2e+06,0.0416,2024-07-15,2054-07-15,USD,,,,,,,,,,,,,,,1.96897e+06,,,0.0425211,98.4544,455.89,,-3400.04,-17.0002,-1700.02,409.928,,,,,,,,
BOND-0080,BOND-ASIA,CPTY-08,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,5,1,BOND,5e+06,0.0478,2024-07-15,2029-07-15,USD,,,,,,,,,,,,,,,5.03098e+06,,,0.0462363,100.623,1309.59,,-2065.57,-4.13114,-413.114,17.8446,,,,,,,,
BOND-0081,BOND-LDN,CPTY-04,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,5,1,BOND,1e+07,0.0409,2024-07-15,2029-07-15,USD,,,,,,,,,,,,,,,9.78568e+06,,,0.0462091,97.8628,2241.1,,-4064.12,-4.06412,-406.412,18.1352,,,,,,,,
BOND-0082,BOND-ASIA,CPTY-07,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,30,1,BOND,5e+06,0.0384,2024-07-15,2054-07-15,USD,,,,,,,,,,,,,,,4.65669e+06,,,0.042499,93.1399,1052.05,,8179.03,16.3581,1635.81,421.111,,,,,,,,
BOND-0083,BOND-ASIA,CPTY-05,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,2,1,BOND,500000,0.0452,2024-07-15,2026-07-15,USD,,,,,,,,,,,,,,,496106,,,0.050522,99.2253,123.836,,-72.5779,-1.45156,-145.156,2.16684,,,,,,,,
BOND-0084,BOND-ASIA,CPTY-02,2025-01-15,LONG,2026-04-06T19:24:29.666609+00:00,BOND,,7,1,BOND,2e+06,0.0408,2024-07-15,2031-07-15,USD,,,,,,,,,,,,,,,1.95304e+06,,,0.044975,97.6581,447.123,,-1126.18,-5.63089,-563.089,35.8482,,,,,,,,
BOND-0085,BOND-NY,CPTY-06,2025-01-15,SHORT,2026-04-06T19:24:29.666609+00:00,BOND,,20,1,BOND,5e+06,0.038,2024-07-15,2044-07-15,USD,,,,,,,,,,,,,,,4.67658e+06,,,0.0429221,93.538,1041.1,,6443.58,12.8872,1288.72,235.534,,,,,,,,
