trade_id,book,counterparty,valuation_date,direction,run_timestamp,instrument,swap_subtype,tenor_y,leg_count,leg_types,notional,coupon_rate,start_date,end_date,currency,underlying_ticker,initial_price,dividend_yield,strike,option_type,exercise_type,vol,reference_entity,credit_spread,recovery_rate,seniority,doc_clause,spread,index_name,npv,fixed_npv,float_npv,par_rate,clean_price,accrued,premium,dv01,duration,pv01,convexity,vega,theta,delta,gamma,rho,cr01,jump_to_default,error
EQOPT-0011,EQOPT-EXOTIC,CPTY-08,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,5e+06,552,2025-01-15,2025-04-16,USD,SPY,480,0.013,552,CALL,EUROPEAN,0.1713,,,,,,,,-12800.9,,,,,,-12800.9,-8.39728,,,,-3346.75,128279,-728.364,-34.0123,-8.39728,,,
EQOPT-0012,EQOPT-DELTA,CPTY-06,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,1e+06,34200,2025-01-15,2027-01-15,USD,NKY,38000,0.025,34200,PUT,AMERICAN,0.2496,,,,,,,,-71068.6,,,,,,-71068.6,52.8171,,,,-46.0125,21130.8,7.2885,-0.000694801,52.8171,,,
EQOPT-0013,EQOPT-VANILLA,CPTY-05,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,1e+07,231,2025-01-15,2027-01-15,USD,IWM,210,0.015,231,PUT,AMERICAN,0.2378,,,,,,,,1.60435e+06,,,,,,1.60435e+06,-735.558,,,,523.936,-175279,-25094.7,347.251,-735.558,,,
EQOPT-0014,EQOPT-EXOTIC,CPTY-02,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,1e+07,5040,2025-01-15,2027-01-15,USD,SX5E,4800,0.032,5040,CALL,EUROPEAN,0.1901,,,,,,,,-942122,,,,,,-942122,-808.948,,,,-52754.7,289329,-1038.93,-0.602236,-808.948,,,
EQOPT-0015,EQOPT-DELTA,CPTY-05,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,5e+06,34200,2025-01-15,2026-01-15,USD,NKY,38000,0.025,34200,PUT,EUROPEAN,0.1997,,,,,,,,139482,,,,,,139482,-123.346,,,,14600.8,-110232,-28.7888,0.00506327,-123.346,,,
EQOPT-0016,EQOPT-VANILLA,CPTY-05,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,5e+06,4080,2025-01-15,2025-04-16,USD,SX5E,4800,0.032,4080,CALL,EUROPEAN,0.1685,,,,,,,,-769361,,,,,,-769361,-101.904,,,,-1243.67,103219,-1011.81,-0.128492,-101.904,,,
EQOPT-0017,EQOPT-EXOTIC,CPTY-07,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,1e+07,416,2025-01-15,2027-01-15,USD,MSFT,416,0.007,416,CALL,AMERICAN,0.2609,,,,,,,,1.81808e+06,,,,,,1.81808e+06,938.262,,,,511.358,-517844,15645.7,56.61,938.262,,,
EQOPT-0018,EQOPT-DELTA,CPTY-07,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+06,394.25,2025-01-15,2025-07-16,USD,QQQ,415,0.007,394.25,CALL,AMERICAN,0.2048,,,,,,,,98015.3,,,,,,98015.3,30.9136,,,,23.8199,-76209.9,1730,13.4631,30.9136,,,
EQOPT-0019,EQOPT-VANILLA,CPTY-05,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,5e+06,416,2025-01-15,2025-04-16,USD,MSFT,416,0.007,416,CALL,AMERICAN,0.2297,,,,,,,,256573,,,,,,256573,63.6178,,,,98.2301,-569271,6750.16,99.1081,63.6178,,,
EQOPT-0020,EQOPT-EXOTIC,CPTY-09,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+07,394.25,2025-01-15,2025-07-16,USD,QQQ,415,0.007,394.25,CALL,AMERICAN,0.1784,,,,,,,,-918818,,,,,,-918818,-323.069,,,,-229.345,695443,-17825.5,-148.361,-323.069,,,
EQOPT-0021,EQOPT-DELTA,CPTY-10,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,1e+07,198.05,2025-01-15,2027-01-15,USD,AAPL,233,0.005,198.05,CALL,AMERICAN,0.2863,,,,,,,,2.76678e+06,,,,,,2.76678e+06,1019.8,,,,401.198,-496128,33756.8,128.311,1019.8,,,
EQOPT-0022,EQOPT-VANILLA,CPTY-10,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+06,183.35,2025-01-15,2026-01-15,USD,GOOGL,193,0,183.35,PUT,EUROPEAN,0.2597,,,,,,,,57151.9,,,,,,57151.9,-35.7382,,,,3478.13,-26937.1,-1555.59,35.955,-35.7382,,,
EQOPT-0023,EQOPT-EXOTIC,CPTY-04,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,5e+06,8740,2025-01-15,2026-01-15,USD,FTSE,7600,0.038,8740,CALL,AMERICAN,0.1798,,,,,,,,130362,,,,,,130362,116.091,,,,161.11,-153234,170.59,0.15317,116.091,,,
EQOPT-0024,EQOPT-DELTA,CPTY-07,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+07,456,2025-01-15,2025-04-16,USD,SPY,480,0.013,456,CALL,AMERICAN,0.1301,,,,,,,,-650641,,,,,,-650641,-191.408,,,,-127.382,621080,-17349.8,-165.123,-191.408,,,
EQOPT-0025,EQOPT-VANILLA,CPTY-01,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,5e+06,209.7,2025-01-15,2027-01-15,USD,AAPL,233,0.005,209.7,PUT,EUROPEAN,0.2954,,,,,,,,389077,,,,,,389077,-326.196,,,,22288,-90888,-5330.07,69.4893,-326.196,,,
EQOPT-0026,EQOPT-EXOTIC,CPTY-10,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,5e+06,183.35,2025-01-15,2026-01-15,USD,GOOGL,193,0,183.35,CALL,EUROPEAN,0.2587,,,,,,,,770197,,,,,,770197,273.043,,,,17381.3,-364080,18138,180.373,273.043,,,
EQOPT-0027,EQOPT-DELTA,CPTY-10,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+06,210,2025-01-15,2026-01-15,USD,IWM,210,0.015,210,CALL,EUROPEAN,0.2094,,,,,,,,99294.1,,,,,,99294.1,50.0604,,,,3782.51,-56135.2,2856.66,40.9604,50.0604,,,
EQOPT-0028,EQOPT-VANILLA,CPTY-07,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,1e+06,353.6,2025-01-15,2027-01-15,USD,MSFT,416,0.007,353.6,CALL,AMERICAN,0.2621,,,,,,,,-263999,,,,,,-263999,-105.507,,,,-39.0621,45721.7,-1902.63,-4.27357,-105.507,,,
EQOPT-0029,EQOPT-EXOTIC,CPTY-10,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,2e+06,395.2,2025-01-15,2025-04-16,USD,MSFT,416,0.007,395.2,CALL,EUROPEAN,0.2215,,,,,,,,-159462,,,,,,-159462,-32.5242,,,,-3275.97,204409,-3519.24,-34.2792,-32.5242,,,
EQOPT-0030,EQOPT-DELTA,CPTY-08,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+07,480,2025-01-15,2025-07-16,USD,SPY,480,0.013,480,PUT,AMERICAN,0.1572,,,,,,,,-364242,,,,,,-364242,164.958,,,,-271.808,295540,9091.28,-170.873,164.958,,,
EQOPT-0031,EQOPT-VANILLA,CPTY-04,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+07,504,2025-01-15,2025-04-16,USD,SPY,480,0.013,504,CALL,AMERICAN,0.1378,,,,,,,,-124940,,,,,,-124940,-71.0035,,,,-174.437,589557,-6191.69,-218.037,-71.0035,,,
EQOPT-0032,EQOPT-EXOTIC,CPTY-08,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,5e+06,38000,2025-01-15,2026-01-15,USD,NKY,38000,0.025,38000,CALL,AMERICAN,0.2047,,,,,,,,-458236,,,,,,-458236,-242.322,,,,-189.555,245677,-75.8192,-0.00641243,-242.322,,,
EQOPT-0033,EQOPT-DELTA,CPTY-07,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,5e+06,43700,2025-01-15,2027-01-15,USD,NKY,38000,0.025,43700,CALL,AMERICAN,0.2516,,,,,,,,-498500,,,,,,-498500,-344.288,,,,-268.041,197616,-58.6273,-0.00368737,-344.288,,,
EQOPT-0034,EQOPT-VANILLA,CPTY-05,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,2e+06,173.7,2025-01-15,2027-01-15,USD,GOOGL,193,0,173.7,CALL,EUROPEAN,0.2977,,,,,,,,-520785,,,,,,-520785,-198.248,,,,-8871.75,114599,-7834.33,-40.0024,-198.248,,,
EQOPT-0035,EQOPT-EXOTIC,CPTY-01,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,2e+06,353.6,2025-01-15,2027-01-15,USD,MSFT,416,0.007,353.6,CALL,AMERICAN,0.2546,,,,,,,,522217,,,,,,522217,213.722,,,,77.2306,-89997.3,3823.95,8.69216,213.722,,,
EQOPT-0036,EQOPT-DELTA,CPTY-02,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,2e+06,4320,2025-01-15,2026-01-15,USD,SX5E,4800,0.032,4320,CALL,AMERICAN,0.1858,,,,,,,,277341,,,,,,277341,122.014,,,,58.5696,-68323,313.72,0.13534,122.014,,,
EQOPT-0037,EQOPT-VANILLA,CPTY-01,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,5e+06,528,2025-01-15,2026-01-15,USD,SPY,480,0.013,528,CALL,AMERICAN,0.1715,,,,,,,,220835,,,,,,220835,176.365,,,,191.486,-227916,4133.03,48.3244,176.365,,,
EQOPT-0038,EQOPT-EXOTIC,CPTY-02,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,5e+06,352.75,2025-01-15,2027-01-15,USD,QQQ,415,0.007,352.75,PUT,AMERICAN,0.2517,,,,,,,,239758,,,,,,239758,-194.617,,,,200.428,-83317.8,-2523.59,25.4834,-194.617,,,
EQOPT-0039,EQOPT-DELTA,CPTY-07,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+07,7220,2025-01-15,2025-07-16,USD,FTSE,7600,0.038,7220,PUT,AMERICAN,0.1747,,,,,,,,-245002,,,,,,-245002,136.793,,,,-242.783,376549,389.201,-0.489867,136.793,,,
EQOPT-0040,EQOPT-VANILLA,CPTY-08,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,1e+07,43700,2025-01-15,2027-01-15,USD,NKY,38000,0.025,43700,CALL,EUROPEAN,0.2519,,,,,,,,-998270,,,,,,-998270,-691.328,,,,-53498.2,394907,-117.234,-0.00735383,-691.328,,,
EQOPT-0041,EQOPT-EXOTIC,CPTY-08,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,5e+06,415,2025-01-15,2025-07-16,USD,QQQ,415,0.007,415,PUT,EUROPEAN,0.1791,,,,,,,,196510,,,,,,196510,-110.211,,,,13629.3,-142847,-4852.42,88.6142,-110.211,,,
EQOPT-0042,EQOPT-DELTA,CPTY-09,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,5e+06,477.25,2025-01-15,2026-01-15,USD,QQQ,415,0.007,477.25,PUT,EUROPEAN,0.2266,,,,,,,,761061,,,,,,761061,-384.666,,,,18882.8,-39361.4,-7435.18,48.3849,-384.666,,,
EQOPT-0043,EQOPT-VANILLA,CPTY-06,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,2e+06,6840,2025-01-15,2025-04-16,USD,FTSE,7600,0.038,6840,CALL,AMERICAN,0.1718,,,,,,,,-212570,,,,,,-212570,-39.4334,,,,-17.3945,72891,-236.134,-0.0672338,-39.4334,,,
EQOPT-0044,EQOPT-EXOTIC,CPTY-08,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,1e+06,199.5,2025-01-15,2027-01-15,USD,IWM,210,0.015,199.5,PUT,AMERICAN,0.2295,,,,,,,,77241,,,,,,77241,-55.4286,,,,49.0272,-17994,-1543.51,28.234,-55.4286,,,
EQOPT-0045,EQOPT-DELTA,CPTY-05,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,5e+06,394.25,2025-01-15,2027-01-15,USD,QQQ,415,0.007,394.25,PUT,AMERICAN,0.2341,,,,,,,,379387,,,,,,379387,-264.749,,,,243.534,-85285.8,-3846.83,36.2103,-264.749,,,
EQOPT-0046,EQOPT-VANILLA,CPTY-05,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,5e+06,210,2025-01-15,2027-01-15,USD,IWM,210,0.015,210,PUT,EUROPEAN,0.2313,,,,,,,,-463181,,,,,,-463181,437.296,,,,-25551,66460.5,8206.19,-125.246,437.296,,,
EQOPT-0047,EQOPT-EXOTIC,CPTY-09,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,1e+06,552,2025-01-15,2027-01-15,USD,SPY,480,0.013,552,CALL,EUROPEAN,0.1934,,,,,,,,78870.2,,,,,,78870.2,73.0482,,,,5463.34,-38538.6,925.232,6.13041,73.0482,,,
EQOPT-0048,EQOPT-DELTA,CPTY-10,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,1e+07,199.5,2025-01-15,2027-01-15,USD,IWM,210,0.015,199.5,PUT,AMERICAN,0.2609,,,,,,,,-926807,,,,,,-926807,587.184,,,,-493.995,213976,15653.4,-247.225,587.184,,,
EQOPT-0049,EQOPT-VANILLA,CPTY-03,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,1e+07,480,2025-01-15,2027-01-15,USD,SPY,480,0.013,480,CALL,AMERICAN,0.1845,,,,,,,,-1.35158e+06,,,,,,-1.35158e+06,-1011.93,,,,-507.02,398153,-13354.6,-59.5467,-1011.93,,,
EQOPT-0050,EQOPT-EXOTIC,CPTY-10,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,2e+06,5040,2025-01-15,2025-04-16,USD,SX5E,4800,0.032,5040,PUT,EUROPEAN,0.1821,,,,,,,,-125986,,,,,,-125986,36.1699,,,,-3597.74,96899.9,275.997,-0.343945,36.1699,,,
EQOPT-0051,EQOPT-DELTA,CPTY-04,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,2e+06,504,2025-01-15,2025-07-16,USD,SPY,480,0.013,504,PUT,AMERICAN,0.1452,,,,,,,,-124108,,,,,,-124108,36.532,,,,-49.3405,41449.3,2745.62,-41.1528,36.532,,,
EQOPT-0052,EQOPT-VANILLA,CPTY-06,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+06,504,2025-01-15,2025-07-16,USD,SPY,480,0.013,504,CALL,EUROPEAN,0.1672,,,,,,,,-34225.4,,,,,,-34225.4,-19.3812,,,,-2750.15,61013.9,-881.07,-14.3172,-19.3812,,,
EQOPT-0053,EQOPT-EXOTIC,CPTY-02,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,2e+06,4560,2025-01-15,2027-01-15,USD,SX5E,4800,0.032,4560,PUT,AMERICAN,0.2009,,,,,,,,142755,,,,,,142755,-119.619,,,,98.7717,-36457.5,-138.686,0.117757,-119.619,,,
EQOPT-0054,EQOPT-DELTA,CPTY-09,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+06,6840,2025-01-15,2025-04-16,USD,FTSE,7600,0.038,6840,CALL,EUROPEAN,0.1567,,,,,,,,-105107,,,,,,-105107,-20.2025,,,,-706.247,30350.9,-120.451,-0.0312977,-20.2025,,,
EQOPT-0055,EQOPT-VANILLA,CPTY-07,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+07,4320,2025-01-15,2025-07-16,USD,SX5E,4800,0.032,4320,CALL,AMERICAN,0.1788,,,,,,,,-1.18875e+06,,,,,,-1.18875e+06,-351.086,,,,-175.656,414491,-1714.6,-0.836427,-351.086,,,
EQOPT-0056,EQOPT-EXOTIC,CPTY-03,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+06,5520,2025-01-15,2025-04-16,USD,SX5E,4800,0.032,5520,CALL,AMERICAN,0.1793,,,,,,,,-2765.6,,,,,,-2765.6,-1.72432,,,,-7.25097,25805.3,-14.9702,-0.0662884,-1.72432,,,
EQOPT-0057,EQOPT-DELTA,CPTY-09,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,5e+06,478.4,2025-01-15,2027-01-15,USD,MSFT,416,0.007,478.4,PUT,AMERICAN,0.283,,,,,,,,1.05772e+06,,,,,,1.05772e+06,-382.562,,,,260.005,-100165,-6644.21,38.6782,-382.562,,,
EQOPT-0058,EQOPT-VANILLA,CPTY-06,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,5e+06,43700,2025-01-15,2025-07-16,USD,NKY,38000,0.025,43700,PUT,EUROPEAN,0.2015,,,,,,,,-740391,,,,,,-740391,232.027,,,,-9981.65,55245.3,102.971,-0.00687989,232.027,,,
EQOPT-0059,EQOPT-EXOTIC,CPTY-04,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+07,477.25,2025-01-15,2026-01-15,USD,QQQ,415,0.007,477.25,PUT,EUROPEAN,0.2009,,,,,,,,-1.4261e+06,,,,,,-1.4261e+06,784.721,,,,-36909.3,15494,15472.5,-106.674,784.721,,,
EQOPT-0060,EQOPT-DELTA,CPTY-08,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,2e+06,202.65,2025-01-15,2027-01-15,USD,GOOGL,193,0,202.65,CALL,AMERICAN,0.2876,,,,,,,,364921,,,,,,364921,177.974,,,,107.038,-120621,6500.68,49.9838,177.974,,,
EQOPT-0061,EQOPT-VANILLA,CPTY-03,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,5e+06,209.7,2025-01-15,2027-01-15,USD,AAPL,233,0.005,209.7,CALL,AMERICAN,0.2745,,,,,,,,1.21339e+06,,,,,,1.21339e+06,505.635,,,,220.691,-256118,16057.1,73.7713,505.635,,,
EQOPT-0062,EQOPT-EXOTIC,CPTY-07,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,5e+06,5520,2025-01-15,2025-04-16,USD,SX5E,4800,0.032,5520,CALL,AMERICAN,0.1828,,,,,,,,-15049,,,,,,-15049,-9.10676,,,,-37.7126,137264,-79.1657,-0.3394,-9.10676,,,
EQOPT-0063,EQOPT-DELTA,CPTY-08,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,1e+06,43700,2025-01-15,2027-01-15,USD,NKY,38000,0.025,43700,CALL,EUROPEAN,0.2273,,,,,,,,-86694,,,,,,-86694,-68.3415,,,,-5325.15,36293.8,-11.2737,-0.000811213,-68.3415,,,
EQOPT-0064,EQOPT-VANILLA,CPTY-03,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+07,352.75,2025-01-15,2026-01-15,USD,QQQ,415,0.007,352.75,CALL,AMERICAN,0.2103,,,,,,,,-2.01502e+06,,,,,,-2.01502e+06,-654.19,,,,-224.281,504627,-20618.8,-60.594,-654.19,,,
EQOPT-0065,EQOPT-EXOTIC,CPTY-10,2025-01-15,BUY,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,2,1,EQUITY_OPTION,1e+07,456,2025-01-15,2027-01-15,USD,SPY,480,0.013,456,CALL,EUROPEAN,0.1899,,,,,,,,1.64627e+06,,,,,,1.64627e+06,1080.67,,,,46097.6,-391968,14686.8,52.6794,1080.67,,,
EQOPT-0066,EQOPT-DELTA,CPTY-07,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+06,4560,2025-01-15,2025-07-16,USD,SX5E,4800,0.032,4560,PUT,AMERICAN,0.1731,,,,,,,,-23367.2,,,,,,-23367.2,13.1131,,,,-24.0374,35563.4,60.1831,-0.123591,13.1131,,,
EQOPT-0067,EQOPT-VANILLA,CPTY-10,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,5e+06,164.05,2025-01-15,2025-04-16,USD,GOOGL,193,0,164.05,PUT,AMERICAN,0.236,,,,,,,,-16341.1,,,,,,-16341.1,7.47905,,,,-31.7147,127346,1595.21,-139.61,7.47905,,,
EQOPT-0068,EQOPT-EXOTIC,CPTY-08,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+07,457.6,2025-01-15,2025-07-16,USD,MSFT,416,0.007,457.6,CALL,AMERICAN,0.2299,,,,,,,,-359340,,,,,,-359340,-159.592,,,,-263.614,748761,-8555.65,-132.361,-159.592,,,
EQOPT-0069,EQOPT-DELTA,CPTY-04,2025-01-15,SELL,2026-04-09T14:42:36.087786+00:00,EQ_OPT,,1,1,EQUITY_OPTION,1e+06,189,2025-01-15,2025-04-16,USD,IWM,210,0.015,189,CALL,EUROPEAN,0.2209,,,,,,,,-116061,,,,,,-116061,-18.5549,,,,-1088.17,74743.1,-4096.64,-44.8036,-18.5549,,,
