trade_id,book,counterparty,valuation_date,direction,run_timestamp,instrument,swap_subtype,tenor_y,leg_count,leg_types,notional,coupon_rate,start_date,end_date,currency,underlying_ticker,initial_price,dividend_yield,strike,option_type,exercise_type,vol,reference_entity,credit_spread,recovery_rate,seniority,doc_clause,spread,index_name,npv,fixed_npv,float_npv,par_rate,clean_price,accrued,premium,dv01,duration,pv01,convexity,vega,theta,delta,gamma,rho,cr01,jump_to_default,error
OBOND-EXTE-0257,OBOND-CONV,CPTY-06,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",1e+07,0.0402,2025-01-15,2032-01-15,USD,,,,1,PUT,EUROPEAN,0.0139,,,,,,,,9.89071e+06,9.72852e+06,,0.0420106,9.89135e+06,2233.33,,5310.77,5.31077,531.077,31.4619,107307,,162193,,,,,
OBOND-EXTE-0258,OBOND-CONV,CPTY-03,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",2e+07,0.04,2025-01-15,2055-01-15,USD,,,,1,PUT,EUROPEAN,0.0129,,,,,,,,1.9297e+07,1.91581e+07,,0.0420729,1.92981e+07,4444.44,,-33387.5,-16.6937,-1669.37,407.474,105940,,138863,,,,,
OBOND-EXTE-0259,OBOND-CONV,CPTY-01,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.0431,2025-01-15,2035-01-15,USD,,,,1,PUT,EUROPEAN,0.0091,,,,,,,,5.03178e+06,4.97023e+06,,0.0423196,5.03204e+06,1197.22,,3651.96,7.30393,730.393,59.7776,78592.6,,61545.1,,,,,
OBOND-EXTE-0260,OBOND-CONV,CPTY-03,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+07,0.0438,2025-01-15,2040-01-15,USD,,,,1,PUT,EUROPEAN,0.0137,,,,,,,,5.11165e+07,5.02473e+07,,0.0417905,5.11192e+07,12166.7,,-53703.3,-10.7407,-1074.07,130.98,694083,,869234,,,,,
OBOND-EXTE-0261,OBOND-CONV,CPTY-07,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.0423,2025-01-15,2055-01-15,USD,,,,1,PUT,EUROPEAN,0.0094,,,,,,,,5.03833e+06,4.9822e+06,,0.0418483,5.03862e+06,1175,,-8446.05,-16.8921,-1689.21,381.115,65725.7,,56126.8,,,,,
OBOND-EXTE-0262,OBOND-CONV,CPTY-06,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",1e+07,0.04,2025-01-15,2045-01-15,USD,,,,1,PUT,EUROPEAN,0.0128,,,,,,,,9.71561e+06,9.61291e+06,,0.0421236,9.71621e+06,2222.22,,-13009.3,-13.0093,-1300.93,222.068,80337.2,,102698,,,,,
OBOND-EXTE-0263,OBOND-CONV,CPTY-02,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.04,2025-01-15,2040-01-15,USD,,,,1,PUT,EUROPEAN,0.0144,,,,,,,,4.9614e+06,4.81797e+06,,0.0407004,4.96173e+06,1111.11,,5074.15,10.1483,1014.83,122.732,93559.6,,143430,,,,,
OBOND-EXTE-0264,OBOND-CONV,CPTY-07,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",2e+07,0.04,2025-01-15,2055-01-15,USD,,,,1,PUT,EUROPEAN,0.0096,,,,,,,,1.9421e+07,1.91581e+07,,0.0416993,1.94222e+07,4444.44,,-32802.2,-16.4011,-1640.11,384.001,269402,,262929,,,,,
OBOND-EXTE-0265,OBOND-CONV,CPTY-06,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.0463,2025-01-15,2035-01-15,USD,,,,1,PUT,EUROPEAN,0.0081,,,,,,,,5.13785e+06,5.09785e+06,,0.0428876,5.13806e+06,1286.11,,3823.4,7.6468,764.68,365.387,77526.7,,39999.2,,,,,
OBOND-EXTE-0266,OBOND-CONV,CPTY-02,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",1e+07,0.0448,2025-01-15,2035-01-15,USD,,,,1,PUT,EUROPEAN,0.0147,,,,,,,,1.02062e+07,1.00761e+07,,0.0422562,1.02067e+07,2488.89,,-7767.2,-7.7672,-776.72,271.334,104055,,130158,,,,,
OBOND-EXTE-0267,OBOND-CONV,CPTY-06,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.0408,2025-01-15,2035-01-15,USD,,,,1,PUT,EUROPEAN,0.0116,,,,,,,,5.02918e+06,4.87851e+06,,0.0400894,5.02951e+06,1133.33,,-3212.77,-6.42555,-642.555,48.0947,127264,,150671,,,,,
OBOND-EXTE-0268,OBOND-CONV,CPTY-08,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.0459,2025-01-15,2040-01-15,USD,,,,1,PUT,EUROPEAN,0.0106,,,,,,,,5.23561e+06,5.13899e+06,,0.0416537,5.23586e+06,1275,,5156.89,10.3138,1031.38,116.431,116052,,96624.6,,,,,
OBOND-EXTE-0269,OBOND-CONV,CPTY-01,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",2e+07,0.04,2025-01-15,2045-01-15,USD,,,,1,PUT,EUROPEAN,0.0108,,,,,,,,1.96684e+07,1.92258e+07,,0.0412305,1.96696e+07,4444.44,,-25120.7,-12.5604,-1256.04,200.708,390440,,442558,,,,,
OBOND-EXTE-0270,OBOND-CONV,CPTY-01,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",2e+07,0.0427,2025-01-15,2032-01-15,USD,,,,1,PUT,EUROPEAN,0.0134,,,,,,,,2.00302e+07,1.97531e+07,,0.0424414,2.00312e+07,4744.44,,10780.8,5.39041,539.041,31.7559,214838,,277082,,,,,
OBOND-EXTE-0271,OBOND-CONV,CPTY-02,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+07,0.0407,2025-01-15,2030-01-15,USD,,,,1,PUT,EUROPEAN,0.0102,,,,,,,,4.99813e+07,4.88848e+07,,0.0407712,4.99846e+07,11305.6,,-12621.2,-2.52423,-252.423,9.1489,795596,,1.09659e+06,,,,,
OBOND-EXTE-0272,OBOND-CONV,CPTY-05,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+07,0.0462,2025-01-15,2035-01-15,USD,,,,1,PUT,EUROPEAN,0.0103,,,,,,,,5.15049e+07,5.09386e+07,,0.0424811,5.1507e+07,12833.3,,37662.3,7.53246,753.246,390.273,787103,,566225,,,,,
OBOND-EXTE-0273,OBOND-CONV,CPTY-06,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",1e+07,0.0462,2025-01-15,2035-01-15,USD,,,,1,PUT,EUROPEAN,0.0118,,,,,,,,1.02796e+07,1.01877e+07,,0.0427411,1.02801e+07,2566.67,,7804.03,7.80403,780.403,65.2894,104185,,91908,,,,,
OBOND-EXTE-0274,OBOND-CONV,CPTY-04,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.048,2025-01-15,2030-01-15,USD,,,,1,PUT,EUROPEAN,0.0121,,,,,,,,5.11552e+06,5.04925e+06,,0.0428087,5.11567e+06,1333.33,,-1662.93,-3.32586,-332.586,13.3476,80074.7,,66267.8,,,,,
OBOND-EXTE-0275,OBOND-CONV,CPTY-03,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+07,0.041,2025-01-15,2040-01-15,USD,,,,1,PUT,EUROPEAN,0.0148,,,,,,,,5.01386e+07,4.87238e+07,,0.0407592,5.01417e+07,11388.9,,51444.2,10.2888,1028.88,123.938,933085,,1.41479e+06,,,,,
OBOND-EXTE-0276,OBOND-CONV,CPTY-02,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",2e+07,0.0453,2025-01-15,2045-01-15,USD,,,,1,PUT,EUROPEAN,0.0127,,,,,,,,2.0952e+07,2.06301e+07,,0.0417719,2.0953e+07,5033.33,,26928.8,13.4644,1346.44,206.616,305293,,321866,,,,,
OBOND-EXTE-0277,OBOND-CONV,CPTY-02,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.0472,2025-01-15,2030-01-15,USD,,,,1,PUT,EUROPEAN,0.0107,,,,,,,,5.08155e+06,5.03163e+06,,0.0435267,5.08172e+06,1311.11,,1821.98,3.64396,364.396,14.8759,67981.7,,49916.6,,,,,
OBOND-EXTE-0278,OBOND-CONV,CPTY-10,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",2e+07,0.0461,2025-01-15,2040-01-15,USD,,,,1,PUT,EUROPEAN,0.0143,,,,,,,,2.08197e+07,2.05995e+07,,0.0423899,2.08206e+07,5122.22,,-22267.7,-11.1339,-1113.39,136.753,186645,,220192,,,,,
OBOND-EXTE-0279,OBOND-CONV,CPTY-07,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",2e+07,0.0455,2025-01-15,2045-01-15,USD,,,,1,PUT,EUROPEAN,0.0143,,,,,,,,2.09566e+07,2.06831e+07,,0.0419493,2.09577e+07,5055.56,,27316,13.658,1365.8,315.033,235163,,273515,,,,,
OBOND-EXTE-0280,OBOND-CONV,CPTY-01,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.0412,2025-01-15,2040-01-15,USD,,,,1,PUT,EUROPEAN,0.0084,,,,,,,,4.98587e+06,4.88326e+06,,0.0414633,4.98617e+06,1144.44,,4921.14,9.84229,984.229,115.387,115536,,102606,,,,,
OBOND-EXTE-0281,OBOND-CONV,CPTY-06,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.0412,2025-01-15,2055-01-15,USD,,,,1,PUT,EUROPEAN,0.008,,,,,,,,4.93033e+06,4.89005e+06,,0.0420207,4.93062e+06,1144.44,,-8355.5,-16.711,-1671.1,411.876,53036.9,,40282.1,,,,,
OBOND-EXTE-0282,OBOND-CONV,CPTY-01,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",1e+07,0.0409,2025-01-15,2055-01-15,USD,,,,1,PUT,EUROPEAN,0.0102,,,,,,,,9.8348e+06,9.72984e+06,,0.0418714,9.83539e+06,2272.22,,16711.7,16.7117,1671.17,565.587,108257,,104964,,,,,
OBOND-EXTE-0283,OBOND-CONV,CPTY-01,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",1e+07,0.0487,2025-01-15,2030-01-15,USD,,,,1,PUT,EUROPEAN,0.0097,,,,,,,,1.01843e+07,1.01293e+07,,0.0445412,1.01845e+07,2705.56,,4024.18,4.02418,402.418,17.1363,95612.8,,54941.9,,,,,
OBOND-EXTE-0284,OBOND-CONV,CPTY-02,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+07,0.0411,2025-01-15,2035-01-15,USD,,,,1,PUT,EUROPEAN,0.0147,,,,,,,,5.00569e+07,4.89047e+07,,0.0409643,5.00601e+07,11416.7,,-36487.2,-7.29744,-729.744,59.9109,783823,,1.1522e+06,,,,,
OBOND-EXTE-0285,OBOND-CONV,CPTY-02,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.0423,2025-01-15,2055-01-15,USD,,,,1,PUT,EUROPEAN,0.0134,,,,,,,,5.06428e+06,4.9822e+06,,0.0415456,5.06457e+06,1175,,-8505.55,-17.0111,-1701.11,421.451,68245.7,,82073,,,,,
OBOND-EXTE-0286,OBOND-CONV,CPTY-06,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+07,0.0456,2025-01-15,2032-01-15,USD,,,,1,PUT,EUROPEAN,0.0137,,,,,,,,5.13328e+07,5.02413e+07,,0.0411697,5.1335e+07,12666.7,,-24692.3,-4.93846,-493.846,26.9283,973948,,1.09151e+06,,,,,
OBOND-EXTE-0287,OBOND-CONV,CPTY-08,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",2e+07,0.0437,2025-01-15,2030-01-15,USD,,,,1,PUT,EUROPEAN,0.0139,,,,,,,,2.02575e+07,1.98182e+07,,0.0408155,2.02585e+07,4855.56,,5199.62,2.59981,259.981,348.651,325446,,439289,,,,,
OBOND-EXTE-0288,OBOND-CONV,CPTY-05,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.0494,2025-01-15,2030-01-15,USD,,,,1,PUT,EUROPEAN,0.0136,,,,,,,,5.12384e+06,5.08009e+06,,0.0438222,5.12396e+06,1372.22,,2012.52,4.02504,402.504,16.9107,48434.1,,43754.4,,,,,
OBOND-EXTE-0289,OBOND-CONV,CPTY-03,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",2e+07,0.043,2025-01-15,2045-01-15,USD,,,,1,PUT,EUROPEAN,0.0096,,,,,,,,2.02833e+07,2.00207e+07,,0.0419524,2.02845e+07,4777.78,,-26204.6,-13.1023,-1310.23,207.769,306868,,262633,,,,,
OBOND-EXTE-0290,OBOND-CONV,CPTY-10,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",1e+07,0.0405,2025-01-15,2045-01-15,USD,,,,1,PUT,EUROPEAN,0.0146,,,,,,,,9.96842e+06,9.67915e+06,,0.0407374,9.96907e+06,2250,,-12752,-12.752,-1275.2,201.291,198863,,289271,,,,,
OBOND-EXTE-0291,OBOND-CONV,CPTY-09,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+07,0.0435,2025-01-15,2040-01-15,USD,,,,1,PUT,EUROPEAN,0.0118,,,,,,,,5.05803e+07,5.0084e+07,,0.0424554,5.05829e+07,12083.3,,-54537.6,-10.9075,-1090.75,138.251,472598,,496288,,,,,
OBOND-EXTE-0292,OBOND-CONV,CPTY-06,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.0498,2025-01-15,2030-01-15,USD,,,,1,PUT,EUROPEAN,0.0113,,,,,,,,5.12078e+06,5.0889e+06,,0.0443533,5.12088e+06,1383.33,,-2021.95,-4.0439,-404.39,17.1246,47639.5,,31878.4,,,,,
OBOND-EXTE-0293,OBOND-CONV,CPTY-02,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+07,0.0401,2025-01-15,2045-01-15,USD,,,,1,PUT,EUROPEAN,0.0132,,,,,,,,4.89182e+07,4.81308e+07,,0.041711,4.89213e+07,11138.9,,-64459.6,-12.8919,-1289.19,214.233,606990,,787439,,,,,
OBOND-EXTE-0294,OBOND-CONV,CPTY-04,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.0409,2025-01-15,2045-01-15,USD,,,,1,PUT,EUROPEAN,0.0146,,,,,,,,4.95022e+06,4.86607e+06,,0.0416439,4.95052e+06,1136.11,,6509.23,13.0185,1301.85,213.739,60976.7,,84148.6,,,,,
OBOND-EXTE-0295,OBOND-CONV,CPTY-02,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+07,0.0413,2025-01-15,2055-01-15,USD,,,,1,PUT,EUROPEAN,0.0122,,,,,,,,4.97629e+07,4.89843e+07,,0.0415773,4.97659e+07,11472.2,,83838.2,16.7676,1676.76,383.177,680734,,778591,,,,,
OBOND-EXTE-0296,OBOND-CONV,CPTY-01,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+07,0.04,2025-01-15,2040-01-15,USD,,,,1,PUT,EUROPEAN,0.0101,,,,,,,,4.8693e+07,4.81797e+07,,0.0423811,4.86961e+07,11111.1,,-52145.5,-10.4291,-1042.91,134.85,476922,,513348,,,,,
OBOND-EXTE-0297,OBOND-CONV,CPTY-06,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",1e+07,0.0463,2025-01-15,2030-01-15,USD,,,,1,PUT,EUROPEAN,0.0086,,,,,,,,1.01222e+07,1.00236e+07,,0.0435448,1.01226e+07,2572.22,,-3284.09,-3.28409,-328.409,13.3058,160242,,98612.2,,,,,
OBOND-EXTE-0298,OBOND-CONV,CPTY-02,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+07,0.04,2025-01-15,2045-01-15,USD,,,,1,PUT,EUROPEAN,0.0149,,,,,,,,4.89559e+07,4.80646e+07,,0.0415528,4.8959e+07,11111.1,,-64262.3,-12.8525,-1285.25,905.926,609398,,891366,,,,,
OBOND-EXTE-0299,OBOND-CONV,CPTY-09,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",1e+07,0.04,2025-01-15,2045-01-15,USD,,,,1,PUT,EUROPEAN,0.0088,,,,,,,,9.71987e+06,9.61291e+06,,0.0420913,9.72047e+06,2222.22,,12864.7,12.8647,1286.47,216.629,118941,,106957,,,,,
OBOND-EXTE-0300,OBOND-CONV,CPTY-09,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",2e+07,0.042,2025-01-15,2035-01-15,USD,,,,1,PUT,EUROPEAN,0.0144,,,,,,,,1.99926e+07,1.97055e+07,,0.0420513,1.99937e+07,4666.67,,15337.8,7.66891,766.891,66.1189,210082,,287085,,,,,
OBOND-EXTE-0301,OBOND-CONV,CPTY-07,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+06,0.04,2025-01-15,2055-01-15,USD,,,,1,PUT,EUROPEAN,0.0099,,,,,,,,4.85722e+06,4.78952e+06,,0.0416758,4.85752e+06,1111.11,,8207.88,16.4158,1641.58,384.375,67502.8,,67692.4,,,,,
OBOND-EXTE-0302,OBOND-CONV,CPTY-05,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,EXTBL,EXTENDABLE,0,2,"BOND,OPTION",5e+07,0.0446,2025-01-15,2040-01-15,USD,,,,1,PUT,EUROPEAN,0.0133,,,,,,,,5.17745e+07,5.06826e+07,,0.0414092,5.17772e+07,12388.9,,52989.1,10.5978,1059.78,124.739,916278,,1.09198e+06,,,,,
