trade_id,book,counterparty,valuation_date,direction,run_timestamp,instrument,swap_subtype,tenor_y,leg_count,leg_types,notional,coupon_rate,start_date,end_date,currency,underlying_ticker,initial_price,dividend_yield,strike,option_type,exercise_type,vol,reference_entity,credit_spread,recovery_rate,seniority,doc_clause,spread,index_name,npv,fixed_npv,float_npv,par_rate,clean_price,accrued,premium,dv01,duration,pv01,convexity,vega,theta,delta,gamma,rho,cr01,jump_to_default,error
OBOND-CONV-0189,OBOND-CONV,CPTY-10,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+06,0.0403,2025-01-15,2040-01-15,USD,,,,532.896,CALL,AMERICAN,0.2771,,,,,,,,6.57986e+06,4.83429e+06,1.74557e+06,0.0433369,6.58014e+06,0,,-5495.92,-10.9918,-1099.18,153.616,,,1.74557e+06,,,,,
OBOND-CONV-0190,OBOND-CONV,CPTY-03,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+06,0.0434,2025-01-15,2030-01-15,USD,,,,584.16,CALL,AMERICAN,0.2297,,,,,,,,5.67878e+06,4.94794e+06,730834,0.0457478,5.67901e+06,0,,2251.22,4.50244,450.244,21.9563,,,730834,,,,,
OBOND-CONV-0191,OBOND-CONV,CPTY-07,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",2e+07,0.0437,2025-01-15,2030-01-15,USD,,,,587.04,CALL,AMERICAN,0.2097,,,,,,,,2.24287e+07,1.98182e+07,2.61046e+06,0.0457491,2.24296e+07,0,,-9011.9,-4.50595,-450.595,21.9392,,,2.61046e+06,,,,,
OBOND-CONV-0192,OBOND-CONV,CPTY-10,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+06,0.045,2025-01-15,2040-01-15,USD,,,,235.074,CALL,AMERICAN,0.2967,,,,,,,,7.39434e+06,5.09002e+06,2.30432e+06,0.0433652,7.39456e+06,0,,-5674.35,-11.3487,-1134.87,149.27,,,2.30432e+06,,,,,
OBOND-CONV-0193,OBOND-CONV,CPTY-10,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+07,0.0447,2025-01-15,2040-01-15,USD,,,,180.45,CALL,AMERICAN,0.2365,,,,,,,,6.58591e+07,5.0737e+07,1.51222e+07,0.0433634,6.58615e+07,0,,56629.6,11.3259,1132.59,149.534,,,1.51222e+07,,,,,
OBOND-CONV-0194,OBOND-CONV,CPTY-02,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",2e+07,0.0403,2025-01-15,2030-01-15,USD,,,,642.72,CALL,AMERICAN,0.2513,,,,,,,,2.19529e+07,1.95187e+07,2.43424e+06,0.0457336,2.19541e+07,0,,8932.28,4.46614,446.614,22.1358,,,2.43424e+06,,,,,
OBOND-CONV-0195,OBOND-CONV,CPTY-08,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",2e+07,0.0417,2025-01-15,2045-01-15,USD,,,,256.69,CALL,AMERICAN,0.2855,,,,,,,,2.90305e+07,1.96763e+07,9.35423e+06,0.0429201,2.90316e+07,0,,-27092.7,-13.5464,-1354.64,238.243,,,9.35423e+06,,,,,
OBOND-CONV-0196,OBOND-CONV,CPTY-05,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+06,0.0407,2025-01-15,2035-01-15,USD,,,,526.24,CALL,AMERICAN,0.2347,,,,,,,,6.11974e+06,4.87452e+06,1.24521e+06,0.0438328,6.12002e+06,0,,-4049.7,-8.0994,-809.94,77.5675,,,1.24521e+06,,,,,
OBOND-CONV-0197,OBOND-CONV,CPTY-02,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+06,0.04,2025-01-15,2040-01-15,USD,,,,500.032,CALL,AMERICAN,0.2099,,,,,,,,6.47901e+06,4.81797e+06,1.66104e+06,0.043335,6.4793e+06,0,,-5484.53,-10.9691,-1096.91,153.909,,,1.66104e+06,,,,,
OBOND-CONV-0198,OBOND-CONV,CPTY-01,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",1e+07,0.0428,2025-01-15,2045-01-15,USD,,,,196.95,CALL,AMERICAN,0.2283,,,,,,,,1.28647e+07,9.98386e+06,2.88081e+06,0.0429274,1.28652e+07,0,,13675.9,13.6759,1367.59,236.391,,,2.88081e+06,,,,,
OBOND-CONV-0199,OBOND-CONV,CPTY-09,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",1e+07,0.0429,2025-01-15,2032-01-15,USD,,,,248.391,CALL,AMERICAN,0.3364,,,,,,,,1.27151e+07,9.88839e+06,2.82667e+06,0.04477,1.27155e+07,0,,-6053.84,-6.05384,-605.384,40.7662,,,2.82667e+06,,,,,
OBOND-CONV-0200,OBOND-CONV,CPTY-04,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",1e+07,0.0447,2025-01-15,2045-01-15,USD,,,,640.8,CALL,AMERICAN,0.3164,,,,,,,,1.3664e+07,1.02356e+07,3.42842e+06,0.0429397,1.36645e+07,0,,-13899.6,-13.8996,-1389.96,233.315,,,3.42842e+06,,,,,
OBOND-CONV-0201,OBOND-CONV,CPTY-05,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+06,0.043,2025-01-15,2032-01-15,USD,,,,281.464,CALL,AMERICAN,0.2242,,,,,,,,6.01992e+06,4.94715e+06,1.07276e+06,0.0447705,6.02016e+06,0,,3027.98,6.05595,605.595,40.7519,,,1.07276e+06,,,,,
OBOND-CONV-0202,OBOND-CONV,CPTY-06,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",1e+07,0.0457,2025-01-15,2055-01-15,USD,,,,193.2,CALL,AMERICAN,0.3327,,,,,,,,1.44438e+07,1.05341e+07,3.90973e+06,0.0425319,1.44443e+07,0,,-18014.1,-18.0141,-1801.41,405.933,,,3.90973e+06,,,,,
OBOND-CONV-0203,OBOND-CONV,CPTY-05,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",2e+07,0.04,2025-01-15,2040-01-15,USD,,,,240.864,CALL,AMERICAN,0.3325,,,,,,,,2.87176e+07,1.92719e+07,9.44573e+06,0.043335,2.87187e+07,0,,21938.1,10.9691,1096.91,153.909,,,9.44573e+06,,,,,
OBOND-CONV-0204,OBOND-CONV,CPTY-03,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",2e+07,0.0461,2025-01-15,2032-01-15,USD,,,,286.124,CALL,AMERICAN,0.2459,,,,,,,,2.46022e+07,2.01557e+07,4.44652e+06,0.044787,2.4603e+07,0,,12243.1,6.12157,612.157,40.3163,,,4.44652e+06,,,,,
OBOND-CONV-0205,OBOND-CONV,CPTY-08,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",1e+07,0.0463,2025-01-15,2055-01-15,USD,,,,192.75,CALL,AMERICAN,0.2563,,,,,,,,1.41285e+07,1.06346e+07,3.4939e+06,0.0425355,1.4129e+07,0,,-18137.2,-18.1372,-1813.72,404.174,,,3.4939e+06,,,,,
OBOND-CONV-0206,OBOND-CONV,CPTY-07,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",1e+07,0.0452,2025-01-15,2055-01-15,USD,,,,519.584,CALL,AMERICAN,0.231,,,,,,,,1.48772e+07,1.04503e+07,4.42693e+06,0.0425289,1.48778e+07,0,,17911.5,17.9115,1791.15,407.425,,,4.42693e+06,,,,,
OBOND-CONV-0207,OBOND-CONV,CPTY-05,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+07,0.0412,2025-01-15,2032-01-15,USD,,,,187.95,CALL,AMERICAN,0.2388,,,,,,,,5.79254e+07,4.89387e+07,8.98673e+06,0.0447608,5.79281e+07,0,,-30089.3,-6.01785,-601.785,41.0123,,,8.98673e+06,,,,,
OBOND-CONV-0208,OBOND-CONV,CPTY-03,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+07,0.043,2025-01-15,2045-01-15,USD,,,,237.969,CALL,AMERICAN,0.2646,,,,,,,,7.52194e+07,5.00518e+07,2.51676e+07,0.0429287,7.5222e+07,0,,-68497.2,-13.6994,-1369.94,236.06,,,2.51676e+07,,,,,
OBOND-CONV-0209,OBOND-CONV,CPTY-09,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+06,0.04,2025-01-15,2032-01-15,USD,,,,202.05,CALL,AMERICAN,0.2077,,,,,,,,5.49466e+06,4.85834e+06,636322,0.0447542,5.49496e+06,0,,2996.23,5.99245,599.245,41.1891,,,636322,,,,,
OBOND-CONV-0210,OBOND-CONV,CPTY-02,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+07,0.04,2025-01-15,2045-01-15,USD,,,,544.128,CALL,AMERICAN,0.2508,,,,,,,,6.64586e+07,4.80646e+07,1.83941e+07,0.0429085,6.64615e+07,0,,66730.8,13.3462,1334.62,241.216,,,1.83941e+07,,,,,
OBOND-CONV-0211,OBOND-CONV,CPTY-06,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",1e+07,0.0484,2025-01-15,2032-01-15,USD,,,,295.211,CALL,AMERICAN,0.3469,,,,,,,,1.30128e+07,1.0214e+07,2.79879e+06,0.0447991,1.30131e+07,0,,6170.25,6.17025,617.025,40.0032,,,2.79879e+06,,,,,
OBOND-CONV-0212,OBOND-CONV,CPTY-06,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",1e+07,0.0408,2025-01-15,2030-01-15,USD,,,,286.823,CALL,AMERICAN,0.3497,,,,,,,,1.21797e+07,9.78136e+06,2.39838e+06,0.0457359,1.21803e+07,0,,4471.99,4.47199,447.199,22.1065,,,2.39838e+06,,,,,
OBOND-CONV-0213,OBOND-CONV,CPTY-04,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+06,0.0476,2025-01-15,2035-01-15,USD,,,,622.08,CALL,AMERICAN,0.2379,,,,,,,,6.20267e+06,5.14969e+06,1.05298e+06,0.0438772,6.20285e+06,0,,4184.59,8.36917,836.917,75.1487,,,1.05298e+06,,,,,
OBOND-CONV-0214,OBOND-CONV,CPTY-10,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",1e+07,0.0464,2025-01-15,2032-01-15,USD,,,,297.774,CALL,AMERICAN,0.2433,,,,,,,,1.20972e+07,1.00956e+07,2.00154e+06,0.0447886,1.20975e+07,0,,6127.92,6.12792,612.792,40.275,,,2.00154e+06,,,,,
OBOND-CONV-0215,OBOND-CONV,CPTY-03,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",2e+07,0.0411,2025-01-15,2032-01-15,USD,,,,246.461,CALL,AMERICAN,0.2013,,,,,,,,2.32886e+07,1.95636e+07,3.72495e+06,0.0447602,2.32897e+07,0,,12031.5,6.01574,601.574,41.0269,,,3.72495e+06,,,,,
OBOND-CONV-0216,OBOND-CONV,CPTY-08,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",2e+07,0.0468,2025-01-15,2035-01-15,USD,,,,305.696,CALL,AMERICAN,0.3044,,,,,,,,2.63713e+07,2.04712e+07,5.90011e+06,0.0438722,2.6372e+07,0,,-16675.8,-8.33789,-833.789,75.4159,,,5.90011e+06,,,,,
OBOND-CONV-0217,OBOND-CONV,CPTY-08,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+06,0.04,2025-01-15,2040-01-15,USD,,,,305.463,CALL,AMERICAN,0.246,,,,,,,,6.4599e+06,4.81797e+06,1.64193e+06,0.043335,6.46019e+06,0,,5484.53,10.9691,1096.91,153.909,,,1.64193e+06,,,,,
OBOND-CONV-0218,OBOND-CONV,CPTY-04,2025-01-15,SHORT,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",5e+07,0.0413,2025-01-15,2055-01-15,USD,,,,585.6,CALL,AMERICAN,0.2427,,,,,,,,6.72746e+07,4.89843e+07,1.82903e+07,0.042504,6.72773e+07,0,,-85556.2,-17.1112,-1711.12,419.936,,,1.82903e+07,,,,,
OBOND-CONV-0219,OBOND-CONV,CPTY-08,2025-01-15,LONG,2026-04-09T14:05:32.670891+00:00,CVTBL,CONVERTIBLE,0,2,"BOND,EQUITY_OPTION",1e+07,0.0454,2025-01-15,2045-01-15,USD,,,,305.929,CALL,AMERICAN,0.3319,,,,,,,,1.48015e+07,1.03283e+07,4.47316e+06,0.0429441,1.48019e+07,0,,13982.1,13.9821,1398.21,232.22,,,4.47316e+06,,,,,
