trade_id,book,counterparty,valuation_date,direction,run_timestamp,instrument,swap_subtype,tenor_y,leg_count,leg_types,notional,coupon_rate,start_date,end_date,currency,underlying_ticker,initial_price,dividend_yield,strike,option_type,exercise_type,vol,reference_entity,credit_spread,recovery_rate,seniority,doc_clause,spread,index_name,npv,fixed_npv,float_npv,par_rate,clean_price,accrued,premium,dv01,duration,pv01,convexity,vega,theta,delta,gamma,rho,cr01,jump_to_default,error
OBOND-SINK-1461,OBOND-SINK,CPTY-02,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.0435,2025-01-15,2055-01-15,USD,,,,,,,,,,,,,,,1.98254e+07,,,0.045478,1.98263e+07,4833.33,,9079.46,4.53973,453.973,28.1975,,,,,,,,
OBOND-SINK-1462,OBOND-SINK,CPTY-04,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.0436,2025-01-15,2055-01-15,USD,,,,,,,,,,,,,,,1.98668e+07,,,0.0448404,1.98678e+07,4844.44,,-11064.7,-5.53237,-553.237,42.7172,,,,,,,,
OBOND-SINK-1463,OBOND-SINK,CPTY-08,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.0461,2025-01-15,2045-01-15,USD,,,,,,,,,,,,,,,2.01132e+07,,,0.045007,2.01139e+07,5122.22,,-10585.8,-5.29288,-529.288,37.9635,,,,,,,,
OBOND-SINK-1464,OBOND-SINK,CPTY-03,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+06,0.04,2025-01-15,2035-01-15,USD,,,,,,,,,,,,,,,4.87758e+06,,,0.0453606,4.87788e+06,1111.11,,2311.07,4.62215,462.215,30.2255,,,,,,,,
OBOND-SINK-1465,OBOND-SINK,CPTY-05,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.0452,2025-01-15,2035-01-15,USD,,,,,,,,,,,,,,,2.00008e+07,,,0.0452052,2.00016e+07,5022.22,,9892.47,4.94623,494.623,33.0791,,,,,,,,
OBOND-SINK-1466,OBOND-SINK,CPTY-08,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.0434,2025-01-15,2030-01-15,USD,,,,,,,,,,,,,,,1.97886e+07,,,0.0462383,1.97895e+07,4822.22,,7590.75,3.79538,379.538,17.0238,,,,,,,,
OBOND-SINK-1467,OBOND-SINK,CPTY-05,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+07,0.0417,2025-01-15,2040-01-15,USD,,,,,,,,,,,,,,,4.9167e+07,,,0.0456532,4.91697e+07,11583.3,,21468.2,4.29364,429.364,25.4348,,,,,,,,
OBOND-SINK-1468,OBOND-SINK,CPTY-10,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,1e+07,0.0489,2025-01-15,2030-01-15,USD,,,,,,,,,,,,,,,1.00914e+07,,,0.0463668,1.00916e+07,2716.67,,-3713.81,-3.71381,-371.381,15.9593,,,,,,,,
OBOND-SINK-1469,OBOND-SINK,CPTY-06,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+07,0.0471,2025-01-15,2035-01-15,USD,,,,,,,,,,,,,,,5.03127e+07,,,0.0456466,5.03142e+07,13083.3,,21970.9,4.39418,439.418,25.5216,,,,,,,,
OBOND-SINK-1470,OBOND-SINK,CPTY-09,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+07,0.0454,2025-01-15,2035-01-15,USD,,,,,,,,,,,,,,,4.99519e+07,,,0.0456416,4.99537e+07,12611.1,,-21856.4,-4.37128,-437.128,25.6001,,,,,,,,
OBOND-SINK-1471,OBOND-SINK,CPTY-08,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+07,0.04,2025-01-15,2055-01-15,USD,,,,,,,,,,,,,,,4.87331e+07,,,0.0450427,4.87361e+07,11111.1,,25402.1,5.08041,508.041,36.9744,,,,,,,,
OBOND-SINK-1472,OBOND-SINK,CPTY-09,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,1e+07,0.0443,2025-01-15,2030-01-15,USD,,,,,,,,,,,,,,,9.92469e+06,,,0.0464861,9.92511e+06,2461.11,,3526.79,3.52679,352.679,15.0749,,,,,,,,
OBOND-SINK-1473,OBOND-SINK,CPTY-09,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+06,0.0464,2025-01-15,2040-01-15,USD,,,,,,,,,,,,,,,5.04334e+06,,,0.0448215,5.04351e+06,1288.89,,2825.11,5.65023,565.023,43.3684,,,,,,,,
OBOND-SINK-1474,OBOND-SINK,CPTY-09,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.0452,2025-01-15,2030-01-15,USD,,,,,,,,,,,,,,,1.99175e+07,,,0.046347,1.99183e+07,5022.22,,7380.7,3.69035,369.035,16.1274,,,,,,,,
OBOND-SINK-1475,OBOND-SINK,CPTY-09,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+06,0.0454,2025-01-15,2035-01-15,USD,,,,,,,,,,,,,,,5.00084e+06,,,0.0453776,5.00103e+06,1261.11,,-2353.31,-4.70661,-470.661,29.9047,,,,,,,,
OBOND-SINK-1476,OBOND-SINK,CPTY-05,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+07,0.0473,2025-01-15,2040-01-15,USD,,,,,,,,,,,,,,,5.05896e+07,,,0.0450109,5.05911e+07,13138.9,,-26582.8,-5.31655,-531.655,37.867,,,,,,,,
OBOND-SINK-1477,OBOND-SINK,CPTY-10,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+07,0.04,2025-01-15,2055-01-15,USD,,,,,,,,,,,,,,,4.87368e+07,,,0.0450679,4.87398e+07,11111.1,,25203.3,5.04066,504.066,36.3772,,,,,,,,
OBOND-SINK-1478,OBOND-SINK,CPTY-03,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+06,0.04,2025-01-15,2055-01-15,USD,,,,,,,,,,,,,,,4.87107e+06,,,0.044906,4.87137e+06,1111.11,,2655.87,5.31173,531.173,40.7433,,,,,,,,
OBOND-SINK-1479,OBOND-SINK,CPTY-04,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,1e+07,0.0428,2025-01-15,2045-01-15,USD,,,,,,,,,,,,,,,9.88363e+06,,,0.0453185,9.88413e+06,2377.78,,4734.21,4.73421,473.421,30.9678,,,,,,,,
OBOND-SINK-1480,OBOND-SINK,CPTY-09,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.0472,2025-01-15,2030-01-15,USD,,,,,,,,,,,,,,,2.00519e+07,,,0.0464626,2.00525e+07,5244.44,,-7170.82,-3.58541,-358.541,15.2374,,,,,,,,
OBOND-SINK-1481,OBOND-SINK,CPTY-04,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,1e+07,0.0448,2025-01-15,2055-01-15,USD,,,,,,,,,,,,,,,9.99408e+06,,,0.0449222,9.9945e+06,2488.89,,5411.78,5.41178,541.178,40.306,,,,,,,,
OBOND-SINK-1482,OBOND-SINK,CPTY-03,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,1e+07,0.0438,2025-01-15,2030-01-15,USD,,,,,,,,,,,,,,,9.90767e+06,,,0.0464518,9.90811e+06,2433.33,,-3557.25,-3.55725,-355.725,15.3283,,,,,,,,
OBOND-SINK-1483,OBOND-SINK,CPTY-09,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.04,2025-01-15,2040-01-15,USD,,,,,,,,,,,,,,,1.94807e+07,,,0.0448544,1.94819e+07,4444.44,,10809,5.4045,540.45,42.2576,,,,,,,,
OBOND-SINK-1484,OBOND-SINK,CPTY-06,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,1e+07,0.0428,2025-01-15,2045-01-15,USD,,,,,,,,,,,,,,,9.88467e+06,,,0.0452368,9.88516e+06,2377.78,,4849.5,4.8495,484.95,32.6069,,,,,,,,
OBOND-SINK-1485,OBOND-SINK,CPTY-08,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+06,0.0403,2025-01-15,2030-01-15,USD,,,,,,,,,,,,,,,4.88969e+06,,,0.0462343,4.88999e+06,1119.44,,-1879.24,-3.75847,-375.847,17.0683,,,,,,,,
OBOND-SINK-1486,OBOND-SINK,CPTY-01,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+06,0.0421,2025-01-15,2035-01-15,USD,,,,,,,,,,,,,,,4.92612e+06,,,0.04506,4.92638e+06,1169.44,,-2548.32,-5.09664,-509.664,36.0304,,,,,,,,
OBOND-SINK-1487,OBOND-SINK,CPTY-03,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,1e+07,0.0411,2025-01-15,2055-01-15,USD,,,,,,,,,,,,,,,9.80026e+06,,,0.0449362,9.80083e+06,2283.33,,-5287.86,-5.28786,-528.786,39.8869,,,,,,,,
OBOND-SINK-1488,OBOND-SINK,CPTY-09,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+07,0.04,2025-01-15,2040-01-15,USD,,,,,,,,,,,,,,,4.88258e+07,,,0.0457901,4.88289e+07,11111.1,,-20530,-4.106,-410.6,23.466,,,,,,,,
OBOND-SINK-1489,OBOND-SINK,CPTY-10,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+06,0.0452,2025-01-15,2030-01-15,USD,,,,,,,,,,,,,,,4.97845e+06,,,0.0464322,4.97864e+06,1255.56,,1797.44,3.59488,359.488,15.47,,,,,,,,
OBOND-SINK-1490,OBOND-SINK,CPTY-05,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.0463,2025-01-15,2032-01-15,USD,,,,,,,,,,,,,,,2.0032e+07,,,0.0459032,2.00327e+07,5144.44,,-8170.1,-4.08505,-408.505,21.4319,,,,,,,,
OBOND-SINK-1491,OBOND-SINK,CPTY-08,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,1e+07,0.0453,2025-01-15,2030-01-15,USD,,,,,,,,,,,,,,,9.95986e+06,,,0.0464566,9.96024e+06,2516.67,,3569.67,3.56967,356.967,15.2879,,,,,,,,
OBOND-SINK-1492,OBOND-SINK,CPTY-09,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.0432,2025-01-15,2035-01-15,USD,,,,,,,,,,,,,,,1.98089e+07,,,0.0451986,1.98099e+07,4800,,-9823.52,-4.91176,-491.176,33.2163,,,,,,,,
OBOND-SINK-1493,OBOND-SINK,CPTY-04,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.04,2025-01-15,2045-01-15,USD,,,,,,,,,,,,,,,1.95187e+07,,,0.0455514,1.95199e+07,4444.44,,-8775.38,-4.38769,-438.769,27.0123,,,,,,,,
OBOND-SINK-1494,OBOND-SINK,CPTY-10,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+07,0.04,2025-01-15,2055-01-15,USD,,,,,,,,,,,,,,,4.88229e+07,,,0.0457657,4.8826e+07,11111.1,,-20667.5,-4.1335,-413.35,23.8074,,,,,,,,
OBOND-SINK-1495,OBOND-SINK,CPTY-05,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.0419,2025-01-15,2055-01-15,USD,,,,,,,,,,,,,,,1.96837e+07,,,0.0453927,1.96848e+07,4655.56,,-9235.88,-4.61794,-461.794,29.6542,,,,,,,,
OBOND-SINK-1496,OBOND-SINK,CPTY-06,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+06,0.0442,2025-01-15,2030-01-15,USD,,,,,,,,,,,,,,,4.96192e+06,,,0.0462554,4.96213e+06,1227.78,,-1892.7,-3.7854,-378.54,16.8771,,,,,,,,
OBOND-SINK-1497,OBOND-SINK,CPTY-01,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,1e+07,0.0405,2025-01-15,2032-01-15,USD,,,,,,,,,,,,,,,9.78615e+06,,,0.0458852,9.78674e+06,2250,,4018.92,4.01892,401.892,21.6605,,,,,,,,
OBOND-SINK-1498,OBOND-SINK,CPTY-10,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+07,0.04,2025-01-15,2045-01-15,USD,,,,,,,,,,,,,,,4.88258e+07,,,0.0457901,4.88289e+07,11111.1,,20530,4.106,410.6,23.466,,,,,,,,
OBOND-SINK-1499,OBOND-SINK,CPTY-09,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,1e+07,0.04,2025-01-15,2032-01-15,USD,,,,,,,,,,,,,,,9.75657e+06,,,0.0455815,9.75718e+06,2222.22,,-4402.3,-4.4023,-440.23,25.5,,,,,,,,
OBOND-SINK-1500,OBOND-SINK,CPTY-04,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.04,2025-01-15,2040-01-15,USD,,,,,,,,,,,,,,,1.95269e+07,,,0.0457177,1.95281e+07,4444.44,,8377.02,4.18851,418.851,24.4905,,,,,,,,
OBOND-SINK-1501,OBOND-SINK,CPTY-06,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,1e+07,0.0413,2025-01-15,2040-01-15,USD,,,,,,,,,,,,,,,9.81433e+06,,,0.0453391,9.81489e+06,2294.44,,4676.27,4.67627,467.627,30.6042,,,,,,,,
OBOND-SINK-1502,OBOND-SINK,CPTY-03,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,1e+07,0.0446,2025-01-15,2035-01-15,USD,,,,,,,,,,,,,,,9.97253e+06,,,0.04518,9.97295e+06,2477.78,,-4970.43,-4.97043,-497.043,33.5723,,,,,,,,
OBOND-SINK-1503,OBOND-SINK,CPTY-05,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.04,2025-01-15,2040-01-15,USD,,,,,,,,,,,,,,,1.94915e+07,,,0.0450146,1.94927e+07,4444.44,,-10252.4,-5.12619,-512.619,37.7163,,,,,,,,
OBOND-SINK-1504,OBOND-SINK,CPTY-02,2025-01-15,SHORT,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,2e+07,0.0465,2025-01-15,2035-01-15,USD,,,,,,,,,,,,,,,2.00914e+07,,,0.0454871,2.00921e+07,5166.67,,-9167.85,-4.58392,-458.392,28.0381,,,,,,,,
OBOND-SINK-1505,OBOND-SINK,CPTY-02,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+07,0.0428,2025-01-15,2035-01-15,USD,,,,,,,,,,,,,,,4.94247e+07,,,0.0452209,4.94271e+07,11888.9,,24353.7,4.87074,487.074,32.7889,,,,,,,,
OBOND-SINK-1506,OBOND-SINK,CPTY-02,2025-01-15,LONG,2026-04-09T14:42:36.087786+00:00,SINKBL,,0,1,BOND,5e+07,0.04,2025-01-15,2040-01-15,USD,,,,,,,,,,,,,,,4.87848e+07,,,0.04544,4.87878e+07,11111.1,,22608.3,4.52167,452.167,28.848,,,,,,,,
